Video ID,Title,Comment
-DxaHiJkHD8,&quot;Silicio (Si) - importancia y funciones en el suelo y la planta&quot;,"Realicé un ensayo biológico con sorgo en un suelo ácido, utilizando dos fuentes de silicio (silicato de potasio y ceniza de cascarilla de arroz). Sin embargo, no obtuve una respuesta significativa en términos de biomasa. Mi pregunta es: ¿El silicio presente en la ceniza de cascarilla de arroz está en una forma disponible para las plantas? ¿Cómo puedo determinarlo? Gracias. Saludos"
-DxaHiJkHD8,&quot;Silicio (Si) - importancia y funciones en el suelo y la planta&quot;,Excelente trabajo.teneis ensallos en el olivar . porque cuando llega el verano los olivares lo pasan muy mal tendrían beneficios con este producto vía foliar gracias
-DxaHiJkHD8,&quot;Silicio (Si) - importancia y funciones en el suelo y la planta&quot;,Excelente programa. Muchas gracias por compartir valiosos conocimientos.
-DxaHiJkHD8,&quot;Silicio (Si) - importancia y funciones en el suelo y la planta&quot;,Excelente programa. Muchas gracias por compartir valiosos conocimientos.
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Ya  me ise la  limpieza epatica
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Por favor decir la presentación del silicio orgánico si es en polvo o en gotas gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Y para la Neuropatia Periférica que podre tomar 😅
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Dra. Gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Dra slds
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Como hay que tomar el silicio orgánico, orgono ?"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Nesecito su número de tel para comunicarme con ud
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,De. Chile un saludo🇨🇱
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Dios los bendiga sra Ruth un en saludarte me gusta su programa quiero sabe q puedo tomar x q cuando ago algún esfuerzo me sale pipi
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,gracias por sus consejos  sra bonita
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Yo aprendi un remedio de Los mayas en un litro imedio de agua se pone 4 ramas de chanca piedra  se pone un poco de cabello de elote una papa pelada y cortada en pedazos todo se hierve se toma una taza en la mańana y otra en la tarde alos 3  dias se siente la diferiencia este te es para artojar Las piedtras de riñon o visicula Los mayas heran y son buenos en conocimiento de la herbolaria  Dios Los bendiga primero la fe en Dios
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Gracias Roy lenis,me detectaron artrosis y se que mi fe y tu ayuda hará que me Cure de esta enfermedad."
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola Sra . Ruth  usted cree que el silicio orgánico me sirva para un quiste ganglionar que me salió en la muñeca de mi mano derecha. Me provoca muchísimo dolor e incapacidad para poder trabajar ya que es en mano derecha. 
Agradezco de antemano su información. Dios le bendiga"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola como se puede hacer miembro?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Kiero preguntarle rolys ay algo para salir en embarazada  estando operada hace 29 años y con 54 años de edad y sin periodo la operación ke me hicieron  cortaron las trompas y amarraron tengo esa duda se podra?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola rolys puede a ver algo natural para kitar derrames leves en las rodillas?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Boy quiero su libro donde lo consigo
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Nbunas tardes  soy de San Antonio Texas quiero comprar su libro me gustas mucho sus videos
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Me encanta escucharla,tomo la cola de caballo y la uña de gato y me ha quitado el dolor del nervio ciático,el de cadera y rodillas,Dios la bendiga y la ilumine siempre para que siga haciendo tan hermosa labor por nuestra salud."
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Una seguidora más. Saludos
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola buenas noches señora bonita tengo 57 años y me estan saliendo muchisimas verruguitas en el cuello no se porque que puedo h acer para que  me  dejen de salir y para que se me desaparescan las que me han salido. De antemano gracis y espero su respuesta por favor ayudeme besitos
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Que estafa, el silicio no sirve."
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Gracias por compartir con nosotros todas esas imformaciones lidia desde new York yo me siento mejor tomando moringa y cola de caballo
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola guapa gracias por tus recetas consejos dios te bendiga
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Como se toma el silicio orgánico  y en k viene cápsulas o en líquido por favor contestarme por wuasap  mi número es 699696063 mi nombre Ana Luisa  gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Saludos desde La Paz baja  California sur me encanta su información!!!
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Alguien consiguió el silicio en tiendas de EU gracias ❣️?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola Roylenis la  plata coloidal tiene efectos secundarios porque el farmacéutico me dijo que grandes dosis causa piel azul eso es cierto 😞?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Saludos desde Uruguay me gusta mucho sus recetas gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Feliz día de la madres saludos
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola saludos desde Sur Carolina
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Saludos de Los Angeles , Soy de Nicaragua ,  Yo uso eBay y ahi compro mis cosas , hace Poco compre pastillas de Curcuma de 1500 U  para los dolores de Las coyunturas, artritis en mano izq , dolor de rodillas , tengo 53 ,  y pastillas de Espirulina para el.peso , no estoy Gorda pero para controlar El apetito , me falta comprar la Plata Colloidal , Hierbas Amargas , Orgono y otros mas que comprare poco a poco , Gracias por sus consejos en todos sus videos y recomendaciones de que tomar para mejorar nuestra salud , sus Videos estan siendo de gran ayuda para mi y todos los que le seguimos ."
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola señora Roylenis gusto saludarla vivo en USA me gustaria tener comunicacion con usted tengo artritis reumatoides y me gustaria su auyda para que me de informacion como tratarme
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola hermosa  gracias por tu videos me son mu interesantes pero en Mexico no los venden me podrias decir a donde los puedo comprar? Gracias bendiciones 😘😍👏
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Yo te  sigo  siempre  y tengo mucha fe en tu, gracias  por compartir sus  conocimentos  , me have cambiado la vida ⚘"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,🙋🏻‍♀️👍❤️Muchas gracias por ayudarnos canal siento mucho no poderla ver en vivo porque ya trabajo hoy y se me complica pero aquí estoy presente que Dios la bendiga￼
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola tengo tu libro y estoy muy contenta  dios te bendiga por toda la ayuda que nos das!!
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Otra cosita vivo Medellín Colombia tengo 55 años y quiero las cápsulas de onagrad con d a no lo venden con d-a
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Ruth bendito día. Ojalá y puedas orientarme Soy de MEXICO. 🇲🇽y el link de Amazon que dejas para comprar el Silicio dice que No tiene entregas a México. Te quiero preguntar si hay alguna otra marca  ?
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola Roylenis, 
Que me recomienda para una úlcera crónica para una señora de casi 70 años
Y con que lo puede complementar, 
Porfavor,  ayúdeme con su consejo.  Dios le siga BENDICIENDO"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Buenas, pués hace poco te encontré, quisiera hablar por chat, pero los vídeos me llegan tarde💞😭"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola mi nombre es Esther...soy tu seguidora,Eres una bendición para la humanida,yo te veo  en mi tv y ahí no te puedo dar like pero luego voy al cell y con mucho gusto lo hago,te aprecio mucho y te considero  un ángel sobre la tierra  Gracias!!!"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Si se escucha bien en NY
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola Royleni, me encanta todo lo que tu haces y recomiendas ,pero crees que no es muchos suplementos y medicamentos para el cuerpo,  te pregunto porque a mi me duele mucho las articulaciones,  sobre todo mis manos, cadera, rodillas, que puedo hacer o tomar.
Ahora yo encontré cápsulas de moringa, me las recomiendas y de cuantos miligramos?
Díos te bendiga hoy y siempre. 
Por tu atención mil gracias. 
Espero tu respuesta y sigo en tu canal con tus concejos y ayuda.
Perdón otra pregunta 
A mi me dio una trombosis ocular y se desvió mi ojo, que me aconcejas, no me gusta verme así, 😭"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola Ruth soy de New Jersey y la zona donde vivo hay un negocio de productos naturales y todo lo venden carísimo gracias ahora puedo comprar en Amazon más económico no te creas que porque es Estados Unidos venden Barato aquí los productos naturales y orgánicos son lo más caro qué hay los vegetales son carísimos cuando son orgánicos Gracias por tus consejos personas como tú hacen falta sobre la Faz de la tierra espero que hagas el video de parálisis Facial Que Diosito te Bendiga y te de mucha salud para seguir ayudando Alos demás gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Sra. 🎊Roylenis feliz dia de las 🕊MADRES,🕊y Felicidades💫 ABUELITA👶🐣☄"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,hola como esta nueva mente le pregunto sobre que se le puede dar a una ñiña que tiene 10 años y ya enferma y tiene las hormonas muy alborotadas eso nos tiene muy preoucupadas le agradesco su recomensacion  muchas gracias
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Saludos desde Houston
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola Roynelis . que me recomienda  para un adolecetnte .en el cuero cabelludo le aparecio una parte que no le crese pelo es como una moneda redonda .le agradesco
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Otra cosa miss, Rolys que me recomienda para el ardor en la planta de los pies? qué Dios le bendiga"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Sra Ruth el audio no está bien,  se escucha con mucho retorno"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola miss, Rolys, una pregunta se puede hacer bicicleta fija aunque rechinan las rodillas dolor y ardor, felicidades como siempre saludos desde Puebla pue"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"HOLA, PLANTAS Y MEDICINALES DE ROYLENIS YA ME QUITE LAS CATARATAS Y LOS LENTES SOLO CON MIEL Y ALGUNAS HIERBAS 5550828301 ING.BARROS EN MEX.-SON MUY IMPORTANTES LOS JUGOS PARA UNA RAPIDA SANACION DINDE PODEMOS ORDENAR ALGUNOS LIBROS WHATS.-5514448866 GRAZIAS Y TE SEGUIREMOS"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,hola Roylenis buenas noches disculpa k me recomiendas para el insomnio saludos desde mexico
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola saludos desde( tenesi) Tennessee
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Hola Royleni , una pregunta  en que docis se to.a el cilicio, gracias  por este video , que se le puede dar a un niño de 9 años  que lo diagnosticaron co. Deabetis y le están poniendo insulina,"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Gracias,    por tan importante  información. 
saludos. 
Colombia."
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Ruth hermosa quería preguntarte mi nieto tiene 8 años y muy seguido se enferma de infección del oído y garganta cuando estava más chiquito le pusieron tuvitos en los oídos y siempre está tomando antibiótico que puedo aser gracias por todo
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Hola linda se escucha Vien
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Como encuentro su libro soy de Perú
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Dalufos desde Ecuador
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Yo busqué el libro y no lo encuentro en el estado de Veracruz
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Se escucha bien amiga Veracruz México
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,"Saludos desde olanchito todo, Homduras"
YSdl2f33spU,El Silicio Orgánico Y El Dolor Articular,Saludos desde La Chorrera
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,excelente exposicion desde Perú siempre atentos a sus exposiciones...un abrazo
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"Favor especificar y diga cómo,  cuando, dosis y formas de aplicación antes y durante la siembra y mediante el crecimiento hasta la cosecha en cualquier producto??????"
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,El silicio es lo mismo que tierras diatomeas??? Cuántas clases de diatomeas existen??
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"Me podría pasar los artículos o literaturas de esas investigaciones por favor, me interesa saber más"
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Elcilico  kesirbe para el melon
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Las tierras de diatomeas también son silicio .
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Buenas noches ingeniero saludos desde San Cristóbal estado Táchira Venezuela tengo una mina de silicio me gustaría saber con su experiencia volver soluble el silicio o la fosforita
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Donde venden ese producto en panama ?
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"Hola. es un gusto Ingeniero.
Muy buen trabajo. Gracias.
Saludos cordiales y a las órdenes.
Ing. Agr. Javier Núñez."
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Impecable!
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"DR. MANUEL I. GÓMEZ SÁNCHEZ: ES UNA EXPOSICIÓN MARAVILLOSA DEL SILICIO , PUES LA EXPLICACIÓN DE LA EVOLUCIÓN DE ÉSTE ELEMENTO EN EL SUELO HASTA EL USO Y FUNCION EN LA PLANTA.MUCHAS FELICIDADES.ESTARE PENDIENTE DE LAS SIGUIENTE EXPORTACIÓN."
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"estoy usando slicio mineral en forma de polvo fino, que dosis es recomendabe usar por ha en caña de azucar?"
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"Tiene todo que ver con la teoría de la Trofobiosis .

"" Si un agricultor consigue un equilibrio nutricional en sus cultivos , las plagas y enfermedades mueren de hambre .  """
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,"Muy bien Hombre .
La agricultura es todo una ciencia , también una cultura en torno a agro ."
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,excelente
l8FYxuHWXm8,Silicio como Bioestimulante en cultivos,Gracias pues amigos de ingeplas
89cmbdwgg7w,Beneficios del silicio en la piel,Tres minutos y medio y no empieza el tema
89cmbdwgg7w,Beneficios del silicio en la piel,Se puede colocar endovenoso con solucion salina en suero
89cmbdwgg7w,Beneficios del silicio en la piel,se puede inyectar el silicio intramuscular?
89cmbdwgg7w,Beneficios del silicio en la piel,Donde puedo encontrar la crema  y pastillas. De silicio
89cmbdwgg7w,Beneficios del silicio en la piel,Dónde lo puedo comprar?
89cmbdwgg7w,Beneficios del silicio en la piel,Muy bueno el silicio para la flacidez
89cmbdwgg7w,Beneficios del silicio en la piel,"Yo Tengo deficiencia comprobada de silicio 
Quiero saber fuera de ciertos alimentos como se puede adquirir"
89cmbdwgg7w,Beneficios del silicio en la piel,Las inyecciones de silicio para osteoporosis funciona?
89cmbdwgg7w,Beneficios del silicio en la piel,Hola
89cmbdwgg7w,Beneficios del silicio en la piel,Se puede inyectar en pieles maduras
89cmbdwgg7w,Beneficios del silicio en la piel,Como se inyecta el silicio en la piel ???
ySlfzy__ftk,Uso del Silicio en la agricultura,"La mejor forma de asimilación vía foliar y riego es el ácido ortosilícico, mucho más eficiente que diatomeas y silicatos. El mejor producto de ácido ortosilícico es Eckosil de ASFERTGLOBAL."
ySlfzy__ftk,Uso del Silicio en la agricultura,"Que tal amigo, muy buena información en tu canal.
Una pregunta es bueno el diatomix y como se aprovecha más en la tierra o vía foliar?"
ySlfzy__ftk,Uso del Silicio en la agricultura,Buen día es igual la tierra de diatomeas al silicio o hay una diferencia
ySlfzy__ftk,Uso del Silicio en la agricultura,Hola que hago si ya tiene hlb mis limones
ySlfzy__ftk,Uso del Silicio en la agricultura,La tierra de diatomeas cómo fuente de silicio es asimilable vía foliar?
B3fkiOratbw,"16. EL SILICIO,  LA ALIMENTACIÓN ANCESTRAL Y LA ALIMENTACIÓN MODERNA |  DOMINGO DE HUERTOS",Empieza: 2:50
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Saludos y excelente analisis Claudia.
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,que buenos programas
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Gracias por tu trabajo Claudia. Muy valiosa tu contribución. 🙏🏼
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,"Claudia, que tratado es donde obliga a Mexico a proveer agua a Estados Unidos, como se llama?"
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,"Felicidades por su excelente programa, que nos ayuda a entender  todo lo que pasa en la economía y como nos afecta a todos los ciudadanos."
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,❤️
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Excelente tema. qué interesante.  Felicidades¡¡
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Para que México pueda fabricar esos chips avanzados se necesita invertir cientos de miles de millones de dólares para poder construir estas fábricas y es necesario traer empresas tecnologías avanzadas de este sector...
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,"La empresa holandesa ASML es lo que fabrica las máquinas que fabrican los microprocesadores, la empresa taiwanesa TSMC es la principal fabricante de microprocesadores. Taiwán fabrica el 60% de los chips del planeta y el 90% de los chips avanzados..."
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,La planta desalinizadora de agua de Puerto Peñasco Sonora le dará agua a Arizona y al norte de Sonora...
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,"Gracias al nearshoring y a la regionalización de la producción México tendrá acceso a esas tecnologías avanzadas que sólo Taiwán, Sur Corea, China y Japón tienen en este momento...❤"
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Si sesgos. El análisis es claro y real.
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,saludos desde merida
PTdZs7ne75w,#EconomíaSocial | Silicio blinda a Taiwán de China y EU. México será estratégico en guerra de chips,Fue un gusto compartir con ustedes un poquito de nuestra visita a Taipei en medio de la era del nearshoring-
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Buena información  excelente
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Me gusta mucho gracias
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Dónde me comunico soy de Colombia
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Doctor erik soy colombiana me interesa
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Gracias dr.Erick
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Gracias dr Erick🤗🌹🌈
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,"Hola doctor me gusta mucho sus videos, quisiera aprender más de sus cursos . Cuánto cobra la clase. En pesos mexicanos."
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,se pueden usar juntos en mesoterapia inyectable o dermapen??
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Ustedes venden silicio orgánico inyectable? Saludos!
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,muchas gracias Doc por compartir sus conocimientos...un abrazote desde Cali Colombia...
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Doc
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,"Grande Dic
Gracias"
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,😍! Saludos 🤝 ! Gracias por compartir sus conocimientos!
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,👌excelente buenas tardes. Desde Bogotá un saludo. Gracias por su compartir.
5KY9-ChLsc4,Silicio y vitamina C para tratar la flacidez,Hola buen día gusto en verlo
JmX0x2Gfycw,¿SILICIO: NUTRIENTE O BIOESTIMULANTE?  Dr. Manuel Iván Gómez,"Buenas tardes, le escribo desde Panamá, y quisiera saber más de su empresa, su origen y materias primas q usan soy productor y me gustaría probarlos y ver si ustedes acá se puede vender"
